index,sentence,video_path
3007,আমি নভেম্বরে নেপাল যাব,data/videos/video/3007.mp4
4734,আমার বাবা রেস্টুরেন্টে যাবে,data/videos/video/4734.mp4
3719,আমার বাবা রেস্টুরেন্টে যাবে,data/videos/video/3719.mp4
3054,আমি বুধবারে সৌদি আরব যাব,data/videos/video/3054.mp4
2398,আমার খালাতো ভাই আফ্রিকা যায়,data/videos/video/2398.mp4
2479,আমার চাচা লিচু খেতে পছন্দ করে,data/videos/video/2479.mp4
3116,আমি মার্চে ভুটান যাব,data/videos/video/3116.mp4
4023,এখন হেমন্ত কাল,data/videos/video/4023.mp4
1200,এখন হেমন্ত কাল,data/videos/video/1200.mp4
1071,আমি কলা খাবো,data/videos/video/1071.mp4
4643,আই লাভ বাংলা,data/videos/video/4643.mp4
795,আই লাভ বাংলা,data/videos/video/795.mp4
2395,আমার খালাতো বোন শ্রীলঙ্কায় যাবে,data/videos/video/2395.mp4
3599,পানি বেশি বেশি খাবেন,data/videos/video/3599.mp4
4968,পানি বেশি বেশি খাবেন,data/videos/video/4968.mp4
2073,আমি কচ্ছপ দেখেছি,data/videos/video/2073.mp4
4460,আমার ভাই দক্ষিণ দিকে যাবে,data/videos/video/4460.mp4
70,আমার ভাই দক্ষিণ দিকে যাবে,data/videos/video/70.mp4
4816,জুতা পড়লে আমাকে সুন্দর দেখা যায়,data/videos/video/4816.mp4
3263,জুতা পড়লে আমাকে সুন্দর দেখা যায়,data/videos/video/3263.mp4
1430,মা প্রশংসা পত্র দেখবে,data/videos/video/1430.mp4
4251,মা প্রশংসা পত্র দেখবে,data/videos/video/4251.mp4
1601,আমার ছেলে সোমবার মাছ খায়,data/videos/video/1601.mp4
1978,আমার মেয়ে বুধবার ভাত খায়,data/videos/video/1978.mp4
62,আমার বোনের বিড়াল ভালো লাগে,data/videos/video/62.mp4
4563,আমার বোনের বিড়াল ভালো লাগে,data/videos/video/4563.mp4
1717,আমার বোন কচ্ছপ দেখেছে,data/videos/video/1717.mp4
2790,আমার ভাই শিক্ষার্থী,data/videos/video/2790.mp4
1336,তোমার ভাষা সুন্দর,data/videos/video/1336.mp4
4158,তোমার ভাষা সুন্দর,data/videos/video/4158.mp4
2180,তুমি চিড়িয়াখানা যাবে,data/videos/video/2180.mp4
2699,আমার বাবা বাবুর্চি,data/videos/video/2699.mp4
1767,আমার বোন হাতি দেখেছে,data/videos/video/1767.mp4
2792,আমার ভাই সরকারি চাকরিজিবি,data/videos/video/2792.mp4
5004,আমি বাংলাদেশকে ভালবাসি,data/videos/video/5004.mp4
3515,আমি বাংলাদেশকে ভালবাসি,data/videos/video/3515.mp4
285,আমি মে মাসে আফ্রিকা যাব,data/videos/video/285.mp4
4380,আমি মে মাসে আফ্রিকা যাব,data/videos/video/4380.mp4
4603,শার্ট পরে আমাকে সুন্দর দেখা যায়,data/videos/video/4603.mp4
332,শার্ট পরে আমাকে সুন্দর দেখা যায়,data/videos/video/332.mp4
4063,তুমি অনেক ভালো,data/videos/video/4063.mp4
1241,তুমি অনেক ভালো,data/videos/video/1241.mp4
2048,আমার স্বামী শনিবার ভাত খায়,data/videos/video/2048.mp4
2432,আমার খালু নেপাল যাবে,data/videos/video/2432.mp4
4018,এখন গ্রীষ্মকাল,data/videos/video/4018.mp4
1195,এখন গ্রীষ্মকাল,data/videos/video/1195.mp4
3866,আপানকে দেখতে অনেক সুন্দর,data/videos/video/3866.mp4
5121,আপানকে দেখতে অনেক সুন্দর,data/videos/video/5121.mp4
3206,আমি শুক্রবারে শ্রীলঙ্কা যাব,data/videos/video/3206.mp4
2135,আমি রিকশা চালাতে পারি,data/videos/video/2135.mp4
3729,আমার বোন ফেল করেছে,data/videos/video/3729.mp4
4778,আমার বোন ফেল করেছে,data/videos/video/4778.mp4
2130,আমি যুদ্ধবিমান দেখেছি,data/videos/video/2130.mp4
2548,আমার চাচি শ্রীলংকা যাবে,data/videos/video/2548.mp4
2929,আমার লেখতে ভালো লাগে,data/videos/video/2929.mp4
1712,আমার বোন ইলিশ মাছ খাবে না,data/videos/video/1712.mp4
4942,তুমি পানি দিয়ে গোসুল করবে সাবান শ্যাম্পু দিয়ে গোসুল করবে,data/videos/video/4942.mp4
3581,তুমি পানি দিয়ে গোসুল করবে সাবান শ্যাম্পু দিয়ে গোসুল করবে,data/videos/video/3581.mp4
2376,আমার খালা সৌদি আরব যাবে,data/videos/video/2376.mp4
1180,আমি শ্রমিকের সাথে কথা বলি,data/videos/video/1180.mp4
4004,আমি শ্রমিকের সাথে কথা বলি,data/videos/video/4004.mp4
2378,আমার খালাতো বোন অস্ট্রেলিয়া যাবে,data/videos/video/2378.mp4
2674,আমার বাবা অস্ট্রেলিয়া যাবে,data/videos/video/2674.mp4
2426,আমার খালু এশিয়া যাবে,data/videos/video/2426.mp4
3012,আমি নেপাল যাব,data/videos/video/3012.mp4
5059,আমার এক ভাই,data/videos/video/5059.mp4
3924,আমার এক ভাই,data/videos/video/3924.mp4
2579,আমার ফুফা আমি কেটে পছন্দ করে,data/videos/video/2579.mp4
3031,আমি বুধবার আমেরিকা যাবো,data/videos/video/3031.mp4
1124,আমি দেখে রাখবো তোমাকে,data/videos/video/1124.mp4
2982,আমি জানুয়ারিতে ভুটান যাব,data/videos/video/2982.mp4
3167,আমি শনিবারে চিন যাবো,data/videos/video/3167.mp4
2332,আমাই দোকানদার,data/videos/video/2332.mp4
1544,আমার ওজন ১০০ কেজি,data/videos/video/1544.mp4
1888,আমার ভাই শনিবার মাছ খায়,data/videos/video/1888.mp4
2348,আমার খালতো ভাই ভালো,data/videos/video/2348.mp4
3068,আমি বৃহস্পতিবার রাশিয়া যাব,data/videos/video/3068.mp4
4856,প্রতিদিন আমাকে ওষুধ খেতে হয়,data/videos/video/4856.mp4
3605,প্রতিদিন আমাকে ওষুধ খেতে হয়,data/videos/video/3605.mp4
1174,আমি রেস্টুরেন্টে খাবো,data/videos/video/1174.mp4
3998,আমি রেস্টুরেন্টে খাবো,data/videos/video/3998.mp4
2343,আমার কলা ভালো লাগে,data/videos/video/2343.mp4
1698,আমার বাবা সোমবার মাংস খাবে,data/videos/video/1698.mp4
2769,আমার ভাই গোয়েন্দা,data/videos/video/2769.mp4
3713,আমার বাবা একজন উকিল,data/videos/video/3713.mp4
5415,আমার বাবা একজন উকিল,data/videos/video/5415.mp4
935,আমার প্রিয় রঙ সবুজ,data/videos/video/935.mp4
3403,আমি টিয়া পাখি দেখি নাই,data/videos/video/3403.mp4
4803,আমি টিয়া পাখি দেখি নাই,data/videos/video/4803.mp4
2091,আমি টিয়া পাখি দেখি নাই,data/videos/video/2091.mp4
329,তোমার মানচিত্র দেখতে ভালো লাগে,data/videos/video/329.mp4
4470,তোমার মানচিত্র দেখতে ভালো লাগে,data/videos/video/4470.mp4
1246,তুমি উত্তর দিবা,data/videos/video/1246.mp4
4068,তুমি উত্তর দিবা,data/videos/video/4068.mp4
3104,আমি মঙ্গলবারে মসজিদে যাই,data/videos/video/3104.mp4
4170,পরিবার,data/videos/video/4170.mp4
1349,পরিবার,data/videos/video/1349.mp4
1304,তোমার অনেক শর্দি হয়েছে,data/videos/video/1304.mp4
4126,তোমার অনেক শর্দি হয়েছে,data/videos/video/4126.mp4
2938,আমার হেমন্ত কাল অনেক বেশি ভালো লাগে,data/videos/video/2938.mp4
1835,আমার বড় ভাই হাতি দেখেছে,data/videos/video/1835.mp4
2965,আমি এপ্রিলে ভুটান যাবো,data/videos/video/2965.mp4
4605,আমার বোনের বাঘ ভয় করে,data/videos/video/4605.mp4
61,আমার বোনের বাঘ ভয় করে,data/videos/video/61.mp4
137,আমার মায়ের কুকুর ভালো লাগে,data/videos/video/137.mp4
4553,আমার মায়ের কুকুর ভালো লাগে,data/videos/video/4553.mp4
3421,অনেক বেশি গরম তো সব সময় আমাদের দরকার পানি খাওয়া,data/videos/video/3421.mp4
5252,অনেক বেশি গরম তো সব সময় আমাদের দরকার পানি খাওয়া,data/videos/video/5252.mp4
2894,আমার মামাতো ভাইয়ের রান্না খেতে মজা,data/videos/video/2894.mp4
2607,আমার ফুফাতো বোন চীন যাবে,data/videos/video/2607.mp4
2,আমার কাক পছন্দ না,data/videos/video/2.mp4
4581,আমার কাক পছন্দ না,data/videos/video/4581.mp4
1999,আমার মেয়ে শুক্রবার মাংস খাবে,data/videos/video/1999.mp4
1687,আমার বাবা শনিবার ভাত খাবে,data/videos/video/1687.mp4
213,আমি জুনে চীন যাব,data/videos/video/213.mp4
4303,আমি জুনে চীন যাব,data/videos/video/4303.mp4
225,আমি জুলাইয়ে সৌদি আরব যাব,data/videos/video/225.mp4
4309,আমি জুলাইয়ে সৌদি আরব যাব,data/videos/video/4309.mp4
2935,আমার সম্মান ভালো লাগে,data/videos/video/2935.mp4
2614,আমার ফুফাতো বোন ভুটান  যাবে,data/videos/video/2614.mp4
4444,আমার বোন উত্তর দিকে যাবে,data/videos/video/4444.mp4
40,আমার বোন উত্তর দিকে যাবে,data/videos/video/40.mp4
2469,আমার চাচা পেয়ারা  খেতে পছন্দ করে,data/videos/video/2469.mp4
1532,আগে রাত পরে দিন,data/videos/video/1532.mp4
3065,আমি বৃহস্পতিবার বাড়িতে যাব,data/videos/video/3065.mp4
1235,তারা সবাই পেয়াজ খাবে,data/videos/video/1235.mp4
4059,তারা সবাই পেয়াজ খাবে,data/videos/video/4059.mp4
1543,আমাকে কল দিয়ে এরপর যেও,data/videos/video/1543.mp4
1556,আমার চাচা মংগলবার মাছ খায়,data/videos/video/1556.mp4
2127,আমি মংগলবার মাংস খাবো,data/videos/video/2127.mp4
1050,আমি আর্মি দেখেছি,data/videos/video/1050.mp4
2406,আমার খালাতো ভাই নেপাল যাবে,data/videos/video/2406.mp4
973,আমার বোন ভালো,data/videos/video/973.mp4
1082,আমি ক্লান্ত পান করবো,data/videos/video/1082.mp4
4233,ভাই প্রশংসা পত্র দেখবে,data/videos/video/4233.mp4
1412,ভাই প্রশংসা পত্র দেখবে,data/videos/video/1412.mp4
2672,আমার বাজারের এইখানে বাসা আছে,data/videos/video/2672.mp4
1507,১২ ফেব্রুয়ারী আমার জন্মদিন,data/videos/video/1507.mp4
3415,১২ ফেব্রুয়ারী আমার জন্মদিন,data/videos/video/3415.mp4
5302,১২ ফেব্রুয়ারী আমার জন্মদিন,data/videos/video/5302.mp4
901,আমার ডায়েরি সুন্দর,data/videos/video/901.mp4
1059,আমি একজন প্রকৌশলী,data/videos/video/1059.mp4
1475,সে একজন জেলে,data/videos/video/1475.mp4
5429,সে একজন জেলে,data/videos/video/5429.mp4
2304,সে যানিবাহনে যাবে,data/videos/video/2304.mp4
4874,আমার বাবা একজন শিক্ষক,data/videos/video/4874.mp4
3460,আমার বাবা একজন শিক্ষক,data/videos/video/3460.mp4
2681,আমার বাবা একজন শিক্ষক,data/videos/video/2681.mp4
1735,আমার বোন বৃহস্পতিবার দুধ খায়,data/videos/video/1735.mp4
2504,আমার চাচাতো ভাই আফ্রিকা যাবে,data/videos/video/2504.mp4
4796,আমার মা তেলাপোকা দেখে নাই,data/videos/video/4796.mp4
3397,আমার মা তেলাপোকা দেখে নাই,data/videos/video/3397.mp4
1929,আমার মা তেলাপোকা দেখে নাই,data/videos/video/1929.mp4
1348,ধন্যবাদ,data/videos/video/1348.mp4
4169,ধন্যবাদ,data/videos/video/4169.mp4
2926,আমার রুটি ভালো লাগে,data/videos/video/2926.mp4
5265,আমার খাবারের স্বাদ নেই,data/videos/video/5265.mp4
3451,আমার খাবারের স্বাদ নেই,data/videos/video/3451.mp4
1557,আমার চাচা রবিবার দুধ খায়,data/videos/video/1557.mp4
5192,জুন মাসে বর্ষাকাল থাকে,data/videos/video/5192.mp4
3266,জুন মাসে বর্ষাকাল থাকে,data/videos/video/3266.mp4
4848,তুঁমি অনেক ভালো,data/videos/video/4848.mp4
3560,তুঁমি অনেক ভালো,data/videos/video/3560.mp4
4957,তুমি দেখতে সুন্দর,data/videos/video/4957.mp4
3580,তুমি দেখতে সুন্দর,data/videos/video/3580.mp4
3948,আমার আংকেল ভালো,data/videos/video/3948.mp4
873,আমার আংকেল ভালো,data/videos/video/873.mp4
2297,সময় নাই আগে এই কাজ করি,data/videos/video/2297.mp4
2975,আমি গ্রীষ্মকালে বাড়িতে যাই,data/videos/video/2975.mp4
2017,আমার স্ত্রী রবিবার ভাত খায়,data/videos/video/2017.mp4
1031,আমি অংক বই পড়ি,data/videos/video/1031.mp4
1964,আমার মা সাপ দেখেছে,data/videos/video/1964.mp4
3480,আমি অনেক দুর্বল,data/videos/video/3480.mp4
4900,আমি অনেক দুর্বল,data/videos/video/4900.mp4
4951,"তুমি আজ দুপুরে ভাত, মাছ, ঘোস্ট, সবজি, ডাল রান্না করবে",data/videos/video/4951.mp4
3572,"তুমি আজ দুপুরে ভাত, মাছ, ঘোস্ট, সবজি, ডাল রান্না করবে",data/videos/video/3572.mp4
2475,আমার চাচা ভুটান যাবে,data/videos/video/2475.mp4
1545,আমার চাচা বুধবার দুধ খায়,data/videos/video/1545.mp4
5408,আমার বাবা একজন ডাক্তার,data/videos/video/5408.mp4
3715,আমার বাবা একজন ডাক্তার,data/videos/video/3715.mp4
4596,আমার সাপ ভয় লাগে,data/videos/video/4596.mp4
151,আমার সাপ ভয় লাগে,data/videos/video/151.mp4
2089,আমি জানি না ওটা কত কি.মি.,data/videos/video/2089.mp4
1102,আমি জানি না ওটা কত কি.মি.,data/videos/video/1102.mp4
1726,আমার বোন ট্রেনে যাবে,data/videos/video/1726.mp4
2087,আমি জানি না ওটা কত ইঞ্চি,data/videos/video/2087.mp4
1100,আমি জানি না ওটা কত ইঞ্চি,data/videos/video/1100.mp4
3148,আমি রবিবারে মুভি দেখতে যাব,data/videos/video/3148.mp4
3130,আমি রবিবার ইউরোপ যাব,data/videos/video/3130.mp4
5161,তোমার স্যার কেমন,data/videos/video/5161.mp4
3348,তোমার স্যার কেমন,data/videos/video/3348.mp4
1605,আমার ছোট বোন খরগোশ দেখেছে,data/videos/video/1605.mp4
1437,মামা,data/videos/video/1437.mp4
4258,মামা,data/videos/video/4258.mp4
1689,আমার বাবা শনিবার মাছ খাবে,data/videos/video/1689.mp4
2992,আমি জুলাইয়ে পাকিস্তান যাব,data/videos/video/2992.mp4
4508,তুমি ক্ষেত এ যাবা,data/videos/video/4508.mp4
315,তুমি ক্ষেত এ যাবা,data/videos/video/315.mp4
1810,আমার বড় ভাই কচ্ছপ দেখেছে,data/videos/video/1810.mp4
2728,আমার বোন এর রান্না খেতে মজা,data/videos/video/2728.mp4
3509,আমি প্রতিদিন নামাজ পড়ি,data/videos/video/3509.mp4
5271,আমি প্রতিদিন নামাজ পড়ি,data/videos/video/5271.mp4
3890,ভিতরে আশুন এবং বসুন,data/videos/video/3890.mp4
5114,ভিতরে আশুন এবং বসুন,data/videos/video/5114.mp4
1910,আমার মা ইদুর দেখছে,data/videos/video/1910.mp4
2319,আপনার ভাই কি কাজ করে,data/videos/video/2319.mp4
2374,আমার খালা লিচু খেতে পছন্দ করে,data/videos/video/2374.mp4
4845,আমার বাসার রং সাদা,data/videos/video/4845.mp4
3467,আমার বাসার রং সাদা,data/videos/video/3467.mp4
3951,আমার কাজ অনেক ভালো,data/videos/video/3951.mp4
877,আমার কাজ অনেক ভালো,data/videos/video/877.mp4
4038,ক্ষিদা লেগেছে খাবো,data/videos/video/4038.mp4
1214,ক্ষিদা লেগেছে খাবো,data/videos/video/1214.mp4
1326,তোমার পরীক্ষা কবে,data/videos/video/1326.mp4
4148,তোমার পরীক্ষা কবে,data/videos/video/4148.mp4
2388,আমার খালাতো বোন বাংলাদেশে যাবে,data/videos/video/2388.mp4
3912,অমি দুকখিতো,data/videos/video/3912.mp4
5043,অমি দুকখিতো,data/videos/video/5043.mp4
1496,স্ত্রী,data/videos/video/1496.mp4
5449,স্ত্রী,data/videos/video/5449.mp4
3182,আমি শুক্রবার অফিস যাব,data/videos/video/3182.mp4
39,আমার বিড়াল ভালো লাগে,data/videos/video/39.mp4
4560,আমার বিড়াল ভালো লাগে,data/videos/video/4560.mp4
3096,আমি মঙ্গলবারে ঘুরতে যাই,data/videos/video/3096.mp4
3181,আমি শীতকালে বাড়িতে যাই,data/videos/video/3181.mp4
4651,আজকে মংগলবার আমার জন্মদিন,data/videos/video/4651.mp4
802,আজকে মংগলবার আমার জন্মদিন,data/videos/video/802.mp4
3751,আমার মা জাদুঘরে যাবে,data/videos/video/3751.mp4
4741,আমার মা জাদুঘরে যাবে,data/videos/video/4741.mp4
2360,আমার খালা চীন যাবে,data/videos/video/2360.mp4
34,আমার বাবার ভূমিকম্প ভয় করে,data/videos/video/34.mp4
4525,আমার বাবার ভূমিকম্প ভয় করে,data/videos/video/4525.mp4
1732,আমার বোন বুধবার ভাত খায়,data/videos/video/1732.mp4
1573,আমার চাচী অনেক ভালো,data/videos/video/1573.mp4
887,আমার চাচী অনেক ভালো,data/videos/video/887.mp4
2960,আমি এপ্রিল নেপাল যাবো,data/videos/video/2960.mp4
262,আমি ফেব্রুয়ারিতে এশিয়া যাব,data/videos/video/262.mp4
4353,আমি ফেব্রুয়ারিতে এশিয়া যাব,data/videos/video/4353.mp4
2063,আমি আজ দুপুরে তোমার সাথে দেখা করবো,data/videos/video/2063.mp4
2871,আমার মামাতো বোন ভুটান যাবে,data/videos/video/2871.mp4
3669,হলুদ রং দেখতে সুন্দর,data/videos/video/3669.mp4
4882,হলুদ রং দেখতে সুন্দর,data/videos/video/4882.mp4
5157,তুমি ডায়েরি লেখ,data/videos/video/5157.mp4
3287,তুমি ডায়েরি লেখ,data/videos/video/3287.mp4
1991,আমার মেয়ে রবিবার মাংস খায়,data/videos/video/1991.mp4
1884,আমার ভাই রবিবার মাছ খায়,data/videos/video/1884.mp4
5129,তোমার বাবা ভালো,data/videos/video/5129.mp4
3325,তোমার বাবা ভালো,data/videos/video/3325.mp4
2693,আমার বাবা নেপাল যাবে,data/videos/video/2693.mp4
2204,তুমি শনিবার ভাত খাবা,data/videos/video/2204.mp4
2223,পরশু আমার মা আমাকে দেখবে,data/videos/video/2223.mp4
1388,বোন তোমাকে অনেক পছন্দে করে,data/videos/video/1388.mp4
4218,বোন তোমাকে অনেক পছন্দে করে,data/videos/video/4218.mp4
3060,আমি বৃহস্পতিবার ইউরোপ যাব,data/videos/video/3060.mp4
1682,আমার বাবা রবিবার দুধ খাবে,data/videos/video/1682.mp4
1030,আমারা দুধ খাবো,data/videos/video/1030.mp4
3228,আমি সোমবারে ক্রিকেট খেলি,data/videos/video/3228.mp4
3026,আমি বিদেশ যাব,data/videos/video/3026.mp4
2755,আমার বোনের ফুলকপি খেতে ভালো লাগে,data/videos/video/2755.mp4
2609,আমার ফুফাতো বোন পাকিস্তান যাবে,data/videos/video/2609.mp4
1164,আমি ভয় পাই না,data/videos/video/1164.mp4
3982,আমি ভয় পাই না,data/videos/video/3982.mp4
197,আমি জানুয়ারিতে চীন যাব,data/videos/video/197.mp4
4289,আমি জানুয়ারিতে চীন যাব,data/videos/video/4289.mp4
5133,তুমি আমার বোন,data/videos/video/5133.mp4
3280,তুমি আমার বোন,data/videos/video/3280.mp4
1591,আমার ছেলে শনিবার ভাত খায়,data/videos/video/1591.mp4
893,আমার ছেলে ভালো,data/videos/video/893.mp4
1424,ভূগোল বিষয় সুন্দর,data/videos/video/1424.mp4
4245,ভূগোল বিষয় সুন্দর,data/videos/video/4245.mp4
2116,আমি বুধবার মাংস খাবো,data/videos/video/2116.mp4
1408,ভবিষ্যতে তোমার সুন্দর ভালো,data/videos/video/1408.mp4
4229,ভবিষ্যতে তোমার সুন্দর ভালো,data/videos/video/4229.mp4
2381,আমার খালাতো বোন ইংল্যান্ডে যাবে,data/videos/video/2381.mp4
4297,আমি জুলাইয়ের চীন যাব,data/videos/video/4297.mp4
226,আমি জুলাইয়ের চীন যাব,data/videos/video/226.mp4
2228,পরে আমি লিখবো,data/videos/video/2228.mp4
2447,আমার খালুর ফুলকপি খেতে ভালো লাগে,data/videos/video/2447.mp4
5428,সে আলু খাবে,data/videos/video/5428.mp4
1474,সে আলু খাবে,data/videos/video/1474.mp4
3652,সকাল সন্ধা মশা সাবধান,data/videos/video/3652.mp4
4963,সকাল সন্ধা মশা সাবধান,data/videos/video/4963.mp4
1721,আমার বোন ঘোড়া দেখে নাই,data/videos/video/1721.mp4
2342,আমার কমলা রং ভালো লাগে,data/videos/video/2342.mp4
1718,আমার বোন কুকুর দেখেছে,data/videos/video/1718.mp4
2784,আমার ভাই ভুটান যাবে,data/videos/video/2784.mp4
110,আমার মামা ক্ষেত এ যাবে,data/videos/video/110.mp4
4519,আমার মামা ক্ষেত এ যাবে,data/videos/video/4519.mp4
2515,আমার চাচাতো ভাই বাংলাদেশে যাবে,data/videos/video/2515.mp4
3918,আজকে দিন টা খুব শুন্ডোর,data/videos/video/3918.mp4
5050,আজকে দিন টা খুব শুন্ডোর,data/videos/video/5050.mp4
1109,আমি ডিম খাবো,data/videos/video/1109.mp4
4468,আমার ভাইয়ের মানচিত্র দেখতে ভালো লাগে,data/videos/video/4468.mp4
90,আমার ভাইয়ের মানচিত্র দেখতে ভালো লাগে,data/videos/video/90.mp4
301,আমি সেপ্টেম্বরে আফ্রিকা যাব,data/videos/video/301.mp4
4390,আমি সেপ্টেম্বরে আফ্রিকা যাব,data/videos/video/4390.mp4
4748,অতীত কেমন ছিলো,data/videos/video/4748.mp4
3675,অতীত কেমন ছিলো,data/videos/video/3675.mp4
2113,আমি বিড়ালটি দেখেছি,data/videos/video/2113.mp4
2263,মামা সোমবার দু্‌ধ খায়,data/videos/video/2263.mp4
3061,আমি বৃহস্পতিবার এ কানাডা যাব,data/videos/video/3061.mp4
2595,আমার ফুফা ভুটান  যাবে,data/videos/video/2595.mp4
4235,ভাই বিরতি নিছে,data/videos/video/4235.mp4
1414,ভাই বিরতি নিছে,data/videos/video/1414.mp4
2873,আমার মামাতো বোন রাশিয়া যাবে,data/videos/video/2873.mp4
1455,রিকশাচালক কে সঠিক ভাড়া দিন,data/videos/video/1455.mp4
4268,রিকশাচালক কে সঠিক ভাড়া দিন,data/videos/video/4268.mp4
3670,হাত সাবান দিয়ে ধুয়ে,data/videos/video/3670.mp4
4908,হাত সাবান দিয়ে ধুয়ে,data/videos/video/4908.mp4
3238,আমি সোমবারে মসজিদে যাই,data/videos/video/3238.mp4
2268,মামী শনিবার ভাত খায়,data/videos/video/2268.mp4
4615,গেঞ্জি পড়লে তোমাকে সুন্দর দেখা যাবে,data/videos/video/4615.mp4
312,গেঞ্জি পড়লে তোমাকে সুন্দর দেখা যাবে,data/videos/video/312.mp4
3740,আমার ভাই জাদুঘরে যাবে,data/videos/video/3740.mp4
4743,আমার ভাই জাদুঘরে যাবে,data/videos/video/4743.mp4
2161,কত রাত তোমাকে দেখি না,data/videos/video/2161.mp4
2492,আমার চাচাতো বোন নেপাল যাবে,data/videos/video/2492.mp4
4323,আমি নভেম্বরে সৌদিআরব যাব,data/videos/video/4323.mp4
254,আমি নভেম্বরে সৌদিআরব যাব,data/videos/video/254.mp4
2663,আমার ফুফু শ্রীলংকা যাবে,data/videos/video/2663.mp4
1411,ভাই নোটিশ দেখেছে,data/videos/video/1411.mp4
4232,ভাই নোটিশ দেখেছে,data/videos/video/4232.mp4
1120,আমি দাঁড়ানো,data/videos/video/1120.mp4
4548,আমার বোনের ছাগল ভালো লাগে,data/videos/video/4548.mp4
56,আমার বোনের ছাগল ভালো লাগে,data/videos/video/56.mp4
3339,তোমার মামাতো ভাই ভালো,data/videos/video/3339.mp4
5144,তোমার মামাতো ভাই ভালো,data/videos/video/5144.mp4
1339,তোমার মিটিং কয়টায় সময়,data/videos/video/1339.mp4
4161,তোমার মিটিং কয়টায় সময়,data/videos/video/4161.mp4
3899,অপনি কোথাই পোরাশোনা কোরেন,data/videos/video/3899.mp4
5039,অপনি কোথাই পোরাশোনা কোরেন,data/videos/video/5039.mp4
2962,আমি এপ্রিল মাসে বাড়িতে যাব,data/videos/video/2962.mp4
2582,আমার ফুফা ইশারা ভাষা পছন্দ করে,data/videos/video/2582.mp4
4319,আমি আগস্ট মাসে সৌদি রব যাব,data/videos/video/4319.mp4
170,আমি আগস্ট মাসে সৌদি রব যাব,data/videos/video/170.mp4
2765,আমার ভাই এশিয়া যাবে,data/videos/video/2765.mp4
3673,৭ ফেব্রুয়ারী শ্রবণ ও প্রতিবন্দি বেক্তিগনের ইশারা ভাষা দিবসে অনুষ্ঠান উজ্জাপন করে,data/videos/video/3673.mp4
4862,৭ ফেব্রুয়ারী শ্রবণ ও প্রতিবন্দি বেক্তিগনের ইশারা ভাষা দিবসে অনুষ্ঠান উজ্জাপন করে,data/videos/video/4862.mp4
1491,সে দুধ খাবে,data/videos/video/1491.mp4
5444,সে দুধ খাবে,data/videos/video/5444.mp4
5388,চতুর্থটি D,data/videos/video/5388.mp4
3787,চতুর্থটি D,data/videos/video/3787.mp4
4250,মা নোটিশ দেখেছে,data/videos/video/4250.mp4
1429,মা নোটিশ দেখেছে,data/videos/video/1429.mp4
4602,আমার বোনের সব ভয় লাগে,data/videos/video/4602.mp4
65,আমার বোনের সব ভয় লাগে,data/videos/video/65.mp4
3628,বিকেলের নাস্তা বাচ্চাদের খেতে দেয়,data/videos/video/3628.mp4
5282,বিকেলের নাস্তা বাচ্চাদের খেতে দেয়,data/videos/video/5282.mp4
3051,আমি বুধবারে মুভি দেখতে যাব,data/videos/video/3051.mp4
2190,তুমি বৃ্‌হস্পতিবার দুধ খাবো,data/videos/video/2190.mp4
2526,আমার চাচার রান্না খেতে মজা,data/videos/video/2526.mp4
3344,তোমার মামী ভালো মানুষ,data/videos/video/3344.mp4
5138,তোমার মামী ভালো মানুষ,data/videos/video/5138.mp4
1281,তুমি বিভাগ চাও,data/videos/video/1281.mp4
4105,তুমি বিভাগ চাও,data/videos/video/4105.mp4
1519,আগে আমার বড় বোন খাবে,data/videos/video/1519.mp4
3094,আমি মঙ্গলবারে ক্রিকেট খেলি,data/videos/video/3094.mp4
1743,আমার বোন মংগলবার মাছ খায়,data/videos/video/1743.mp4
3980,আমি বিরতি নিছি,data/videos/video/3980.mp4
1156,আমি বিরতি নিছি,data/videos/video/1156.mp4
2080,আমি ঘোড়া দেখেছি,data/videos/video/2080.mp4
1181,আমি সংসদ ভোবন দেখেছি,data/videos/video/1181.mp4
4006,আমি সংসদ ভোবন দেখেছি,data/videos/video/4006.mp4
129,আমার মামার বাঘ ভয় করে,data/videos/video/129.mp4
4614,আমার মামার বাঘ ভয় করে,data/videos/video/4614.mp4
2902,আমার মামি এশিয়া যাবে,data/videos/video/2902.mp4
2358,আমার খালা কানাডা যাবে,data/videos/video/2358.mp4
4434,আমি সমুদ্র দেখতে যাব,data/videos/video/4434.mp4
296,আমি সমুদ্র দেখতে যাব,data/videos/video/296.mp4
1029,আমার স্বাস্থ্য ভালো নেই,data/videos/video/1029.mp4
1282,তুমি বিরতি নিছো,data/videos/video/1282.mp4
4106,তুমি বিরতি নিছো,data/videos/video/4106.mp4
2590,আমার ফুফা পেয়ারা খেতে পছন্দ করে,data/videos/video/2590.mp4
3536,কালো রঙে আমার একটি জামা আছে,data/videos/video/3536.mp4
4883,কালো রঙে আমার একটি জামা আছে,data/videos/video/4883.mp4
5397,আমার প্রিয় রং আছে,data/videos/video/5397.mp4
3708,আমার প্রিয় রং আছে,data/videos/video/3708.mp4
2506,আমার চাচাতো ভাই ইংল্যান্ডে যাবে,data/videos/video/2506.mp4
856,আমরা সবাই কোলড্রিংস খাবো,data/videos/video/856.mp4
4704,আমরা সবাই কোলড্রিংস খাবো,data/videos/video/4704.mp4
4220,বোন প্রশংসা পত্র দেখবে,data/videos/video/4220.mp4
