index,sentence,video_path,sentence_original
4968,পানি বেশি বেশি খাবেন,data/videos/video/4968.mp4,পানি বেশি বেশি খাবেন
5395,বোনের মাতৃভাষা বাংলা,data/videos/video/5395.mp4,বোনের মাতৃভাষা বাংলা
3823,বোনের মাতৃভাষা বাংলা,data/videos/video/3823.mp4,বোনের মাতৃভাষা বাংলা
3067,আমি বৃহস্পতিবার মুভি দেখতে যাব,data/videos/video/3067.mp4,আমি বৃহস্পতিবার মুভি দেখতে যাব
1645,আমার বাবা গরু দেখেছে,data/videos/video/1645.mp4,আমার বাবা গরু দেখেছে
161,আমি অক্টোবরে ইউরোপ যাব,data/videos/video/161.mp4,আমি অক্টোবরে ইউরোপ যাব
4374,আমি অক্টোবরে ইউরোপ যাব,data/videos/video/4374.mp4,আমি অক্টোবরে ইউরোপ যাব
3242,আমি সোমবারে রোজা রাখি,data/videos/video/3242.mp4,আমি সোমবারে রোজা রাখি
5015,আমি সোমবারে রোজা রাখি,data/videos/video/5015.mp4,আমি সোমবারে রোজা রাখি
3028,আমি বিহস্পতিবার স্কুল এ যাই,data/videos/video/3028.mp4,আমি বিহস্পতিবার স্কুল এ যাই
1735,আমার বোন বৃহস্পতিবার দুধ খায়,data/videos/video/1735.mp4,আমার বোন বৃহস্পতিবার দুধ খায়
2619,আমার ফুফাতো ভাই অস্ট্রেলিয়া যাবে,data/videos/video/2619.mp4,আমার ফুফাতো ভাই অস্ট্রেলিয়া যাবে
3093,আমি মঙ্গলবারে কানাডা যাব,data/videos/video/3093.mp4,আমি মঙ্গলবারে কানাডা যাব
202,আমি জুন মাসে অস্ট্রেলিয়া যাব,data/videos/video/202.mp4,আমি জুন মাসে অস্ট্রেলিয়া যাব
4407,আমি জুন মাসে অস্ট্রেলিয়া যাব,data/videos/video/4407.mp4,আমি জুন মাসে অস্ট্রেলিয়া যাব
2177,তুমি এনিমেল দেখেছো,data/videos/video/2177.mp4,তুমি এনিমেল দেখেছো
1599,আমার ছেলে সোমবার ভাত খায়,data/videos/video/1599.mp4,আমার ছেলে সোমবার ভাত খায়
1590,আমার ছেলে শনিবার দুধ খায়,data/videos/video/1590.mp4,আমার ছেলে শনিবার দুধ খায়
1433,মা লিখতে জানে,data/videos/video/1433.mp4,মা লিখতে জানে
4254,মা লিখতে জানে,data/videos/video/4254.mp4,মা লিখতে জানে
3044,আমি বুধবারে নেপাল যাব,data/videos/video/3044.mp4,আমি বুধবারে নেপাল যাব
3890,ভিতরে আশুন এবং বসুন,data/videos/video/3890.mp4,ভিতরে আশুন এবং বসুন
5114,ভিতরে আশুন এবং বসুন,data/videos/video/5114.mp4,ভিতরে আশুন এবং বসুন
2389,আমার খালাতো বোন বিদেশ যাবে,data/videos/video/2389.mp4,আমার খালাতো বোন বিদেশ যাবে
4404,আমি ডিসেম্বর অস্ট্রেলিয়া যাব,data/videos/video/4404.mp4,আমি ডিসেম্বর অস্ট্রেলিয়া যাব
227,আমি ডিসেম্বর অস্ট্রেলিয়া যাব,data/videos/video/227.mp4,আমি ডিসেম্বর অস্ট্রেলিয়া যাব
5279,প্রতিদিন গোসুল এর সময় সাবান শ্যাম্পু দিয়ে গোসুল করি,data/videos/video/5279.mp4,প্রতিদিন গোসুল এর সময় সাবান শ্যাম্পু দিয়ে গোসুল করি
3606,প্রতিদিন গোসুল এর সময় সাবান শ্যাম্পু দিয়ে গোসুল করি,data/videos/video/3606.mp4,প্রতিদিন গোসুল এর সময় সাবান শ্যাম্পু দিয়ে গোসুল করি
5,আমার ঘোড়া ভাল লাগে,data/videos/video/5.mp4,আমার ঘোড়া ভাল লাগে
4564,আমার ঘোড়া ভাল লাগে,data/videos/video/4564.mp4,আমার ঘোড়া ভাল লাগে
5428,সে আলু খাবে,data/videos/video/5428.mp4,সে আলু খাবে
1474,সে আলু খাবে,data/videos/video/1474.mp4,সে আলু খাবে
3652,সকাল সন্ধা মশা সাবধান,data/videos/video/3652.mp4,সকাল সন্ধা মশা সাবধান
4963,সকাল সন্ধা মশা সাবধান,data/videos/video/4963.mp4,সকাল সন্ধা মশা সাবধান
4558,আমার বাবার বিচার ভালো লাগে,data/videos/video/4558.mp4,আমার বাবার বিচার ভালো লাগে
33,আমার বাবার বিচার ভালো লাগে,data/videos/video/33.mp4,আমার বাবার বিচার ভালো লাগে
2346,আমার কালো রং ভালো লাগে,data/videos/video/2346.mp4,আমার কালো রং ভালো লাগে
4574,আমার বাবার পাখি পছন্দ,data/videos/video/4574.mp4,আমার বাবার পাখি পছন্দ
29,আমার বাবার পাখি পছন্দ,data/videos/video/29.mp4,আমার বাবার পাখি পছন্দ
1880,আমার ভাই মুরগী দেখেছে,data/videos/video/1880.mp4,আমার ভাই মুরগী দেখেছে
2845,আমার মামা ফুটবল খেলা পছন্দ করে,data/videos/video/2845.mp4,আমার মামা ফুটবল খেলা পছন্দ করে
2524,আমার চাচাতো ভাই শ্রীলঙ্কায় যাবে,data/videos/video/2524.mp4,আমার চাচাতো ভাই শ্রীলঙ্কায় যাবে
3918,আজকে দিন টা খুব শুন্ডোর,data/videos/video/3918.mp4,আজকে দিন টা খুব শুন্ডোর
5050,আজকে দিন টা খুব শুন্ডোর,data/videos/video/5050.mp4,আজকে দিন টা খুব শুন্ডোর
2996,আমি ডিসেম্বরে পাকিস্তান যাব,data/videos/video/2996.mp4,আমি ডিসেম্বরে পাকিস্তান যাব
2799,আমার মসজিদ ভালো লাগে,data/videos/video/2799.mp4,আমার মসজিদ ভালো লাগে
309,আমি সেপ্টেম্বরে সৌদিআরব যাব,data/videos/video/309.mp4,আমি সেপ্টেম্বরে সৌদিআরব যাব
4312,আমি সেপ্টেম্বরে সৌদিআরব যাব,data/videos/video/4312.mp4,আমি সেপ্টেম্বরে সৌদিআরব যাব
4748,অতীত কেমন ছিলো,data/videos/video/4748.mp4,অতীত কেমন ছিলো
3675,অতীত কেমন ছিলো,data/videos/video/3675.mp4,অতীত কেমন ছিলো
3035,আমি বুধবার স্কুল এ যাই,data/videos/video/3035.mp4,আমি বুধবার স্কুল এ যাই
3068,আমি বৃহস্পতিবার রাশিয়া যাব,data/videos/video/3068.mp4,আমি বৃহস্পতিবার রাশিয়া যাব
2604,আমার ফুফাতো বোন ইউরোপ যাবে,data/videos/video/2604.mp4,আমার ফুফাতো বোন ইউরোপ যাবে
5177,মঙ্গলবারে মুভি দেখতে যাব,data/videos/video/5177.mp4,মঙ্গলবারে মুভি দেখতে যাব
3359,মঙ্গলবারে মুভি দেখতে যাব,data/videos/video/3359.mp4,মঙ্গলবারে মুভি দেখতে যাব
2885,আমার মামাতো ভাই পাকিস্তানি যাবে,data/videos/video/2885.mp4,আমার মামাতো ভাই পাকিস্তানি যাবে
1455,রিকশাচালক কে সঠিক ভাড়া দিন,data/videos/video/1455.mp4,রিকশাচালক কে সঠিক ভাড়া দিন
4268,রিকশাচালক কে সঠিক ভাড়া দিন,data/videos/video/4268.mp4,রিকশাচালক কে সঠিক ভাড়া দিন
3670,হাত সাবান দিয়ে ধুয়ে,data/videos/video/3670.mp4,হাত সাবান দিয়ে ধুয়ে
4908,হাত সাবান দিয়ে ধুয়ে,data/videos/video/4908.mp4,হাত সাবান দিয়ে ধুয়ে
5369,আমি হাটছি,data/videos/video/5369.mp4,আমি হাটছি
3773,আমি হাটছি,data/videos/video/3773.mp4,আমি হাটছি
2268,মামী শনিবার ভাত খায়,data/videos/video/2268.mp4,মামী শনিবার ভাত খায়
2170,চাচা আমি দেখি না,data/videos/video/2170.mp4,চাচা আমি দেখি না
2775,আমার ভাই নেপাল যাবে,data/videos/video/2775.mp4,আমার ভাই নেপাল যাবে
4033,কৃষক আমাকে দেখেছে,data/videos/video/4033.mp4,কৃষক আমাকে দেখেছে
1209,কৃষক আমাকে দেখেছে,data/videos/video/1209.mp4,কৃষক আমাকে দেখেছে
2501,আমার চাচাতো বোন শ্রীলঙ্কায় যাবে,data/videos/video/2501.mp4,আমার চাচাতো বোন শ্রীলঙ্কায় যাবে
2102,আমি পরে শুনবো,data/videos/video/2102.mp4,আমি পরে শুনবো
977,আমার বড় বোন আছে,data/videos/video/977.mp4,আমার বড় বোন আছে
4854,ভূমিকম্প হতে সাবধান,data/videos/video/4854.mp4,ভূমিকম্প হতে সাবধান
3636,ভূমিকম্প হতে সাবধান,data/videos/video/3636.mp4,ভূমিকম্প হতে সাবধান
243,আমি নভেম্বর ইংল্যান্ডে যাব,data/videos/video/243.mp4,আমি নভেম্বর ইংল্যান্ডে যাব
4333,আমি নভেম্বর ইংল্যান্ডে যাব,data/videos/video/4333.mp4,আমি নভেম্বর ইংল্যান্ডে যাব
1729,আমার বোন বিড়াল দেখে নি,data/videos/video/1729.mp4,আমার বোন বিড়াল দেখে নি
5324,দয়া করুন,data/videos/video/5324.mp4,দয়া করুন
3813,দয়া করুন,data/videos/video/3813.mp4,দয়া করুন
3593,দূর থেকে দেখলে মনে হয় আমার পেছনের সি এন গের বসার সিট খালি,data/videos/video/3593.mp4,দূর থেকে দেখলে মনে হয় আমার পেছনের সি এন গের বসার সিট খালি
4980,দূর থেকে দেখলে মনে হয় আমার পেছনের সি এন গের বসার সিট খালি,data/videos/video/4980.mp4,দূর থেকে দেখলে মনে হয় আমার পেছনের সি এন গের বসার সিট খালি
3899,অপনি কোথাই পোরাশোনা কোরেন,data/videos/video/3899.mp4,অপনি কোথাই পোরাশোনা কোরেন
5039,অপনি কোথাই পোরাশোনা কোরেন,data/videos/video/5039.mp4,অপনি কোথাই পোরাশোনা কোরেন
1069,আমি কখন হাটবো,data/videos/video/1069.mp4,আমি কখন হাটবো
2592,আমার ফুফা বাংলাদেশে যাবে,data/videos/video/2592.mp4,আমার ফুফা বাংলাদেশে যাবে
3875,আমি আগামীকাল বাড়িতে যাব,data/videos/video/3875.mp4,আমি আগামীকাল বাড়িতে যাব
5223,আমি আগামীকাল বাড়িতে যাব,data/videos/video/5223.mp4,আমি আগামীকাল বাড়িতে যাব
1853,আমার ভাই গরু দেখেছে,data/videos/video/1853.mp4,আমার ভাই গরু দেখেছে
3673,৭ ফেব্রুয়ারী শ্রবণ ও প্রতিবন্দি বেক্তিগনের ইশারা ভাষা দিবসে অনুষ্ঠান উজ্জাপন করে,data/videos/video/3673.mp4,৭ ফেব্রুয়ারী শ্রবণ ও প্রতিবন্দি বেক্তিগনের ইশারা ভাষা দিবসে অনুষ্ঠান উজ্জাপন করে
4862,৭ ফেব্রুয়ারী শ্রবণ ও প্রতিবন্দি বেক্তিগনের ইশারা ভাষা দিবসে অনুষ্ঠান উজ্জাপন করে,data/videos/video/4862.mp4,৭ ফেব্রুয়ারী শ্রবণ ও প্রতিবন্দি বেক্তিগনের ইশারা ভাষা দিবসে অনুষ্ঠান উজ্জাপন করে
1491,সে দুধ খাবে,data/videos/video/1491.mp4,সে দুধ খাবে
5444,সে দুধ খাবে,data/videos/video/5444.mp4,সে দুধ খাবে
3260,জানুয়ারিতে গ্রীষ্মকাল থাকে,data/videos/video/3260.mp4,জানুয়ারিতে গ্রীষ্মকাল থাকে
5180,জানুয়ারিতে গ্রীষ্মকাল থাকে,data/videos/video/5180.mp4,জানুয়ারিতে গ্রীষ্মকাল থাকে
2239,মামা বুধবার ভাত খায়,data/videos/video/2239.mp4,মামা বুধবার ভাত খায়
2745,আমার বোন ভুটান যাবে,data/videos/video/2745.mp4,আমার বোন ভুটান যাবে
3630,বুঝতে পেরেছেন,data/videos/video/3630.mp4,বুঝতে পেরেছেন
4926,বুঝতে পেরেছেন,data/videos/video/4926.mp4,বুঝতে পেরেছেন
3062,আমি বৃহস্পতিবার এই ঘুরতে যাব,data/videos/video/3062.mp4,আমি বৃহস্পতিবার এই ঘুরতে যাব
4484,তুমি মহাসাগর দেখতে যাবে,data/videos/video/4484.mp4,তুমি মহাসাগর দেখতে যাবে
324,তুমি মহাসাগর দেখতে যাবে,data/videos/video/324.mp4,তুমি মহাসাগর দেখতে যাবে
2535,আমার চাচি ক্রিকেট খেলা পছন্দ করে না,data/videos/video/2535.mp4,আমার চাচি ক্রিকেট খেলা পছন্দ করে না
2218,দিনে আমি কি কাজ করি,data/videos/video/2218.mp4,দিনে আমি কি কাজ করি
2195,তুমি মংগলবার ভাত খাবে,data/videos/video/2195.mp4,তুমি মংগলবার ভাত খাবে
1518,আগে আমার বোন খাবে,data/videos/video/1518.mp4,আগে আমার বোন খাবে
3108,আমি মঙ্গলবারে শ্রীলংকা যাব,data/videos/video/3108.mp4,আমি মঙ্গলবারে শ্রীলংকা যাব
1713,আমার বোন ইলিশ মাছ খাবে,data/videos/video/1713.mp4,আমার বোন ইলিশ মাছ খাবে
2114,আমি বুধবার দুধ খাবো,data/videos/video/2114.mp4,আমি বুধবার দুধ খাবো
2978,আমি চীন যাব,data/videos/video/2978.mp4,আমি চীন যাব
302,আমি সেপ্টেম্বরে ইউরোপ যাব,data/videos/video/302.mp4,আমি সেপ্টেম্বরে ইউরোপ যাব
4384,আমি সেপ্টেম্বরে ইউরোপ যাব,data/videos/video/4384.mp4,আমি সেপ্টেম্বরে ইউরোপ যাব
2901,আমার মামি ইংল্যান্ডে যাবে,data/videos/video/2901.mp4,আমার মামি ইংল্যান্ডে যাবে
2914,আমার মামি সৌদি আরব যাবে,data/videos/video/2914.mp4,আমার মামি সৌদি আরব যাবে
2366,আমার খালা বাংলাদেশের যাবে,data/videos/video/2366.mp4,আমার খালা বাংলাদেশের যাবে
304,আমি সেপ্টেম্বরে কানাডা যাব,data/videos/video/304.mp4,আমি সেপ্টেম্বরে কানাডা যাব
4340,আমি সেপ্টেম্বরে কানাডা যাব,data/videos/video/4340.mp4,আমি সেপ্টেম্বরে কানাডা যাব
4313,আমি অক্টোবর সৌদি আরব যাব,data/videos/video/4313.mp4,আমি অক্টোবর সৌদি আরব যাব
157,আমি অক্টোবর সৌদি আরব যাব,data/videos/video/157.mp4,আমি অক্টোবর সৌদি আরব যাব
2196,তুমি মংগলবার মাংস খাবে,data/videos/video/2196.mp4,তুমি মংগলবার মাংস খাবে
2599,আমার ফুফা সৌদি আরব যাবে,data/videos/video/2599.mp4,আমার ফুফা সৌদি আরব যাবে
4038,ক্ষিদা লেগেছে খাবো,data/videos/video/4038.mp4,ক্ষিদা লেগেছে খাবো
1214,ক্ষিদা লেগেছে খাবো,data/videos/video/1214.mp4,ক্ষিদা লেগেছে খাবো
935,আমার প্রিয় রঙ সবুজ,data/videos/video/935.mp4,আমার প্রিয় রঙ সবুজ
2515,আমার চাচাতো ভাই বাংলাদেশে যাবে,data/videos/video/2515.mp4,আমার চাচাতো ভাই বাংলাদেশে যাবে
1541,আমরা সবাই বিমানে যাবো,data/videos/video/1541.mp4,আমরা সবাই বিমানে যাবো
4943,ব্রাশ করে মুখ ধোয়,data/videos/video/4943.mp4,ব্রাশ করে মুখ ধোয়
3633,ব্রাশ করে মুখ ধোয়,data/videos/video/3633.mp4,ব্রাশ করে মুখ ধোয়
2468,আমার চাচা পাকিস্তান যাবে,data/videos/video/2468.mp4,আমার চাচা পাকিস্তান যাবে
2096,আমি তেলাপোকা দেখেছি,data/videos/video/2096.mp4,আমি তেলাপোকা দেখেছি
3959,আমি পুলিশ দেখেছি,data/videos/video/3959.mp4,আমি পুলিশ দেখেছি
1132,আমি পুলিশ দেখেছি,data/videos/video/1132.mp4,আমি পুলিশ দেখেছি
3455,আমার ডেঙ্গু জোর হয়েছে,data/videos/video/3455.mp4,আমার ডেঙ্গু জোর হয়েছে
5262,আমার ডেঙ্গু জোর হয়েছে,data/videos/video/5262.mp4,আমার ডেঙ্গু জোর হয়েছে
2695,আমার বাবা পেয়ারা খেতে পছন্দ করে,data/videos/video/2695.mp4,আমার বাবা পেয়ারা খেতে পছন্দ করে
114,আমার মামা পশ্চিম দিকে যাবে,data/videos/video/114.mp4,আমার মামা পশ্চিম দিকে যাবে
4477,আমার মামা পশ্চিম দিকে যাবে,data/videos/video/4477.mp4,আমার মামা পশ্চিম দিকে যাবে
2003,আমার মেয়ে সোমবার মাংস খায়,data/videos/video/2003.mp4,আমার মেয়ে সোমবার মাংস খায়
3179,আমি শনিবারের রাশিয়া যাব,data/videos/video/3179.mp4,আমি শনিবারের রাশিয়া যাব
1037,আমি অনেক দূর্বল,data/videos/video/1037.mp4,আমি অনেক দূর্বল
3180,আমি শিক্ষার্থী,data/videos/video/3180.mp4,আমি শিক্ষার্থী
3621,বাসায় পানি জমা রাখা যাবে না,data/videos/video/3621.mp4,বাসায় পানি জমা রাখা যাবে না
4958,বাসায় পানি জমা রাখা যাবে না,data/videos/video/4958.mp4,বাসায় পানি জমা রাখা যাবে না
4518,আমার বোন বনে যাব,data/videos/video/4518.mp4,আমার বোন বনে যাব
46,আমার বোন বনে যাব,data/videos/video/46.mp4,আমার বোন বনে যাব
2121,আমি বৃহস্পতিবার মাছ খাবো,data/videos/video/2121.mp4,আমি বৃহস্পতিবার মাছ খাবো
3121,আমি মে তে পাকিস্তান যাব,data/videos/video/3121.mp4,আমি মে তে পাকিস্তান যাব
4197,বাবা নোটিশ দেখেছে,data/videos/video/4197.mp4,বাবা নোটিশ দেখেছে
1373,বাবা নোটিশ দেখেছে,data/videos/video/1373.mp4,বাবা নোটিশ দেখেছে
2719,আমার বিশেষ শিক্ষা দরকার,data/videos/video/2719.mp4,আমার বিশেষ শিক্ষা দরকার
5418,২২ আগষ্ট আমার জন্মদিন,data/videos/video/5418.mp4,২২ আগষ্ট আমার জন্মদিন
1511,২২ আগষ্ট আমার জন্মদিন,data/videos/video/1511.mp4,২২ আগষ্ট আমার জন্মদিন
3417,২২ আগষ্ট আমার জন্মদিন,data/videos/video/3417.mp4,২২ আগষ্ট আমার জন্মদিন
5304,২২ আগষ্ট আমার জন্মদিন,data/videos/video/5304.mp4,২২ আগষ্ট আমার জন্মদিন
1734,আমার বোন বুধবার মাছ খায়,data/videos/video/1734.mp4,আমার বোন বুধবার মাছ খায়
912,আমার নানা অনেক ভালো,data/videos/video/912.mp4,আমার নানা অনেক ভালো
1079,আমি ক্রয় করেছি,data/videos/video/1079.mp4,আমি ক্রয় করেছি
3268,জুলাই মাসে ঘুরতে যাব,data/videos/video/3268.mp4,জুলাই মাসে ঘুরতে যাব
5190,জুলাই মাসে ঘুরতে যাব,data/videos/video/5190.mp4,জুলাই মাসে ঘুরতে যাব
1989,আমার মেয়ে রবিবার দুধ খায়,data/videos/video/1989.mp4,আমার মেয়ে রবিবার দুধ খায়
2099,আমি দুপুর ১ টায় মসজিদে যাই নামায পড়তে,data/videos/video/2099.mp4,আমি দুপুর ১ টায় মসজিদে যাই নামায পড়তে
2175,তুমি আমাকে কল দিও দুপুর ১ টায়,data/videos/video/2175.mp4,তুমি আমাকে কল দিও দুপুর ১ টায়
4804,আমার বাবা ঘোড়া দেখেছে,data/videos/video/4804.mp4,আমার বাবা ঘোড়া দেখেছে
3386,আমার বাবা ঘোড়া দেখেছে,data/videos/video/3386.mp4,আমার বাবা ঘোড়া দেখেছে
1647,আমার বাবা ঘোড়া দেখেছে,data/videos/video/1647.mp4,আমার বাবা ঘোড়া দেখেছে
996,আমার ভাই সুন্দর দেখতে,data/videos/video/996.mp4,আমার ভাই সুন্দর দেখতে
4160,তোমার মিটিং কখন,data/videos/video/4160.mp4,তোমার মিটিং কখন
1338,তোমার মিটিং কখন,data/videos/video/1338.mp4,তোমার মিটিং কখন
3129,আমি রবিবার আমেরিকা যাবো,data/videos/video/3129.mp4,আমি রবিবার আমেরিকা যাবো
1642,আমার বাবা খরগোশ দেখে নাই,data/videos/video/1642.mp4,আমার বাবা খরগোশ দেখে নাই
2377,আমার খালাতো বোন অনেক ভালো,data/videos/video/2377.mp4,আমার খালাতো বোন অনেক ভালো
1743,আমার বোন মংগলবার মাছ খায়,data/videos/video/1743.mp4,আমার বোন মংগলবার মাছ খায়
5317,আমার শরীর ভালো,data/videos/video/5317.mp4,আমার শরীর ভালো
3756,আমার শরীর ভালো,data/videos/video/3756.mp4,আমার শরীর ভালো
1900,আমার ভাই সোমবার মাছ খায়,data/videos/video/1900.mp4,আমার ভাই সোমবার মাছ খায়
3858,আপনি অনেক সুন্দর,data/videos/video/3858.mp4,আপনি অনেক সুন্দর
5027,আপনি অনেক সুন্দর,data/videos/video/5027.mp4,আপনি অনেক সুন্দর
1685,আমার বাবা রবিবার মাছ খাবে,data/videos/video/1685.mp4,আমার বাবা রবিবার মাছ খাবে
2342,আমার কমলা রং ভালো লাগে,data/videos/video/2342.mp4,আমার কমলা রং ভালো লাগে
1439,মামী বুধবার দুধ খায়,data/videos/video/1439.mp4,মামী বুধবার দুধ খায়
4616,মামী বুধবার দুধ খায়,data/videos/video/4616.mp4,মামী বুধবার দুধ খায়
2238,মামা বুধবার দুধ খায়,data/videos/video/2238.mp4,মামা বুধবার দুধ খায়
4766,আমার মা অংকের শিক্ষক,data/videos/video/4766.mp4,আমার মা অংকের শিক্ষক
3747,আমার মা অংকের শিক্ষক,data/videos/video/3747.mp4,আমার মা অংকের শিক্ষক
3586,তুমি রুটি রান্না করো,data/videos/video/3586.mp4,তুমি রুটি রান্না করো
4945,তুমি রুটি রান্না করো,data/videos/video/4945.mp4,তুমি রুটি রান্না করো
2696,আমার বাবা ফুটবল খেলা পছন্দ করি,data/videos/video/2696.mp4,আমার বাবা ফুটবল খেলা পছন্দ করি
4369,আমি মার্চ মাসে এশিয়া যাব,data/videos/video/4369.mp4,আমি মার্চ মাসে এশিয়া যাব
276,আমি মার্চ মাসে এশিয়া যাব,data/videos/video/276.mp4,আমি মার্চ মাসে এশিয়া যাব
4119,তুমি সমাজ বই সম্পর্কে জানো,data/videos/video/4119.mp4,তুমি সমাজ বই সম্পর্কে জানো
1296,তুমি সমাজ বই সম্পর্কে জানো,data/videos/video/1296.mp4,তুমি সমাজ বই সম্পর্কে জানো
4047,চিনি খাবো না,data/videos/video/4047.mp4,চিনি খাবো না
1224,চিনি খাবো না,data/videos/video/1224.mp4,চিনি খাবো না
1746,আমার বোন রবিবার দুধ খায়,data/videos/video/1746.mp4,আমার বোন রবিবার দুধ খায়
4488,আমার মামার মানচিত্র দেখতে ভালো লাগে,data/videos/video/4488.mp4,আমার মামার মানচিত্র দেখতে ভালো লাগে
132,আমার মামার মানচিত্র দেখতে ভালো লাগে,data/videos/video/132.mp4,আমার মামার মানচিত্র দেখতে ভালো লাগে
3493,আমি খুব সকালে ঘুম থেকে উঠি,data/videos/video/3493.mp4,আমি খুব সকালে  ঘুম থেকে উঠি
5270,আমি খুব সকালে ঘুম থেকে উঠি,data/videos/video/5270.mp4,আমি খুব সকালে  ঘুম থেকে উঠি
2612,আমার ফুফাতো বোন ভারত যাবে,data/videos/video/2612.mp4,আমার ফুফাতো বোন ভারত যাবে
2718,আমার বাসা ভালো লাগে,data/videos/video/2718.mp4,আমার বাসা ভালো লাগে
4818,পাঞ্জাবি পরলে আমাকে সুন্দর দেখা যায়,data/videos/video/4818.mp4,পাঞ্জাবি পরলে আমাকে সুন্দর দেখা যায়
3351,পাঞ্জাবি পরলে আমাকে সুন্দর দেখা যায়,data/videos/video/3351.mp4,পাঞ্জাবি পরলে আমাকে সুন্দর দেখা যায়
3050,আমি বুধবারে মালদ্বীপ যাব,data/videos/video/3050.mp4,আমি বুধবারে মালদ্বীপ যাব
2643,আমার ফুফু ইউরোপ যাবে,data/videos/video/2643.mp4,আমার ফুফু ইউরোপ যাবে
5073,গরোম ই রড ই জাবেন না,data/videos/video/5073.mp4,গরোম ই রড ই জাবেন না
3931,গরোম ই রড ই জাবেন না,data/videos/video/3931.mp4,গরোম ই রড ই জাবেন না
2147,আমি হাতি দেখি নাই,data/videos/video/2147.mp4,আমি হাতি দেখি নাই
2398,আমার খালাতো ভাই আফ্রিকা যায়,data/videos/video/2398.mp4,আমার খালাতো ভাই আফ্রিকা যায়
4057,তারা সবাই আলু খাবে,data/videos/video/4057.mp4,তারা সবাই আলু খাবে
1233,তারা সবাই আলু খাবে,data/videos/video/1233.mp4,তারা সবাই আলু খাবে
2200,তুমি রবিবার ভাত খাবে,data/videos/video/2200.mp4,তুমি রবিবার ভাত খাবে
1322,তোমার জন্য শুভ কামনা,data/videos/video/1322.mp4,তোমার জন্য শুভ কামনা
4144,তোমার জন্য শুভ কামনা,data/videos/video/4144.mp4,তোমার জন্য শুভ কামনা
1740,আমার বোন মংগলবার দুধ খায়,data/videos/video/1740.mp4,আমার বোন মংগলবার দুধ খায়
1274,তুমি পড়ো,data/videos/video/1274.mp4,তুমি পড়ো
4092,তুমি পড়ো,data/videos/video/4092.mp4,তুমি পড়ো
2684,আমার বাবা কাঁঠাল খেতে পছন্দ করেন,data/videos/video/2684.mp4,আমার বাবা কাঁঠাল খেতে পছন্দ করেন
2827,আমার মাছ খেতে ভালো লাগে,data/videos/video/2827.mp4,আমার মাছ খেতে ভালো লাগে
2870,আমার মামাতো বোন ভালো,data/videos/video/2870.mp4,আমার মামাতো বোন ভালো
2609,আমার ফুফাতো বোন পাকিস্তান যাবে,data/videos/video/2609.mp4,আমার ফুফাতো বোন পাকিস্তান যাবে
118,আমার মামা মহাদেশে ঘুরতে যাবে,data/videos/video/118.mp4,আমার মামা মহাদেশে ঘুরতে যাবে
4491,আমার মামা মহাদেশে ঘুরতে যাবে,data/videos/video/4491.mp4,আমার মামা মহাদেশে ঘুরতে যাবে
4606,গেঞ্জি পরলে আমাকে সুন্দর দেখা যায়,data/videos/video/4606.mp4,গেঞ্জি পরলে আমাকে সুন্দর দেখা যায়
313,গেঞ্জি পরলে আমাকে সুন্দর দেখা যায়,data/videos/video/313.mp4,গেঞ্জি পরলে আমাকে সুন্দর দেখা যায়
1068,আমি ঔষুধ খাই,data/videos/video/1068.mp4,আমি ঔষুধ খাই
3668,সে তুমার কি হয়,data/videos/video/3668.mp4,সে তুমার কি হয়
4867,সে তুমার কি হয়,data/videos/video/4867.mp4,সে তুমার কি হয়
5437,সে কাঠাল খাবে,data/videos/video/5437.mp4,সে কাঠাল খাবে
1484,সে কাঠাল খাবে,data/videos/video/1484.mp4,সে কাঠাল খাবে
1570,আমার চাচা সোমবার ভাত খায়,data/videos/video/1570.mp4,আমার চাচা সোমবার ভাত খায়
2709,আমার বাবা সরকারি চাকরিজিবি,data/videos/video/2709.mp4,আমার বাবা সরকারি চাকরিজিবি
879,আমার খালু দেখতে ভালো,data/videos/video/879.mp4,আমার খালু দেখতে ভালো
4719,আমার ভাই একজন চাকরিজীবি,data/videos/video/4719.mp4,আমার ভাই একজন চাকরিজীবি
3736,আমার ভাই একজন চাকরিজীবি,data/videos/video/3736.mp4,আমার ভাই একজন চাকরিজীবি
2257,মামা শনিবার মাছ খায়,data/videos/video/2257.mp4,মামা শনিবার মাছ খায়
958,আমার বাবা যাচ্ছে,data/videos/video/958.mp4,আমার বাবা যাচ্ছে
4762,তুমি কি অংক পারো,data/videos/video/4762.mp4,তুমি কি অংক পারো
3798,তুমি কি অংক পারো,data/videos/video/3798.mp4,তুমি কি অংক পারো
4707,আমরা সবাই জাম খাবো,data/videos/video/4707.mp4,আমরা সবাই জাম খাবো
859,আমরা সবাই জাম খাবো,data/videos/video/859.mp4,আমরা সবাই জাম খাবো
2390,আমার খালাতো বোন ভারত চাবি,data/videos/video/2390.mp4,আমার খালাতো বোন ভারত চাবি
327,তোমার পাহাড় দেখতে ভালো লাগে,data/videos/video/327.mp4,তোমার পাহাড় দেখতে ভালো লাগে
4534,তোমার পাহাড় দেখতে ভালো লাগে,data/videos/video/4534.mp4,তোমার পাহাড় দেখতে ভালো লাগে
1825,আমার বড় ভাই বিড়াল দেখেছে,data/videos/video/1825.mp4,আমার বড় ভাই বিড়াল দেখেছে
3157,আমি শনিবার আমেরিকা যাবো,data/videos/video/3157.mp4,আমি শনিবার আমেরিকা যাবো
